brand,ats,identifier,url,verified_name,jobs,sg_jobs,ai_confidence
Skuld,ai (browser),https://www.skuld.com/about/careers/vacancies/,https://www.skuld.com/about/careers/vacancies/,,-1,-1,high
SmallRig,ai (browser),https://www.smallrig.com/global/careers,https://www.smallrig.com/global/careers,,-1,-1,low
SmartNews,workable (browser),https://apply.workable.com/smartnews,https://apply.workable.com/smartnews,smartnews,-1,-1,high
Smiths Detection,ai (browser),https://www.smithsdetection.com/careers/job-search-results/,https://www.smithsdetection.com/careers/job-search-results/,,-1,-1,high
Smollan,ai (browser),https://smollanjobs.mcidirecthire.com/,https://smollanjobs.mcidirecthire.com/,,-1,-1,high
Socomec,ai (browser),https://job.socomec.com/,https://job.socomec.com/,,-1,-1,high
SoftBank,ai (browser),https://group.softbank/en/about/careers,https://group.softbank/en/about/careers,,-1,-1,high
SoftBank Vision Fund,ai (browser),https://careers.visionfund.com/,https://careers.visionfund.com/,,-1,-1,high
Softiron,ai (browser),https://softiron.com/careers/,https://softiron.com/careers/,,-1,-1,high
Softlink,ai (browser),https://www.softlinkglobal.com/careers,https://www.softlinkglobal.com/careers,,-1,-1,high
Solta Medical,ai (browser),https://www.solta.com/careers/,https://www.solta.com/careers/,,-1,-1,high
Splashtop,ai (browser),https://www.splashtop.com/about/careers,https://www.splashtop.com/about/careers,,-1,-1,high
Sportfive,ai (browser),https://jobs.sportfive.com/,https://jobs.sportfive.com/,,-1,-1,high
Squaretrade,smartrecruiters,squaretrade1,https://careers.smartrecruiters.com/squaretrade1,SquareTrade,35,0,high
Standard Chartered,ai (browser),https://jobs.standardchartered.com/,https://jobs.standardchartered.com/,,-1,-1,high
Star Bulk,ai (browser),https://www.starbulk.com/gr/en/on-shore/,https://www.starbulk.com/gr/en/on-shore/,,-1,-1,high
StarHub,ai (browser),https://careers.starhub.com/,https://careers.starhub.com/,,-1,-1,high
Starbucks,eightfold (browser),https://starbucks.eightfold.ai/careers,https://starbucks.eightfold.ai/careers,starbucks,-1,-1,high
StayInFront,ai (browser),https://www.stayinfront.com/careers/,https://www.stayinfront.com/careers/,,-1,-1,high
Stena Line,ai (browser),https://stenaline.com/career/job-openings/,https://stenaline.com/career/job-openings/,,-1,-1,high
Study Group,ai (browser),https://studygroupuk.applytojob.com/,https://studygroupuk.applytojob.com/,,-1,-1,high
Studyportals,workable (browser),https://apply.workable.com/studyportals/,https://apply.workable.com/studyportals/,studyportals,-1,-1,high
Subcom,ai (browser),https://www.paycomonline.net/v4/ats/web.php/portal/D643FF77D905DF5085183AF26960B58C/career-page,https://www.paycomonline.net/v4/ats/web.php/portal/D643FF77D905DF5085183AF26960B58C/career-page,,-1,-1,low
Subsea 7,ai (browser),https://careers.subsea7.com/,https://careers.subsea7.com/,,-1,-1,high
Sucofindo,ai (browser),https://www.sucofindo.co.id/en/careers-on-pt-sucofindo/,https://www.sucofindo.co.id/en/careers-on-pt-sucofindo/,,-1,-1,high
Sumitomo Corporation,ai (browser),https://careers.sumitomocorp.com/,https://careers.sumitomocorp.com/,,-1,-1,high
Sumitomo Electric Industries,ai (browser),https://sumitomoelectric.com/careers/job-opportunities,https://sumitomoelectric.com/careers/job-opportunities,,-1,-1,high
Sumsub,ai (browser),https://careers.sumsub.com/jobs,https://careers.sumsub.com/jobs,,-1,-1,high
Sunseeker,ai (browser),https://www.sunseeker.com/careers,https://www.sunseeker.com/careers,,-1,-1,high
Suntory,successfactors (browser),https://career4.successfactors.com/career?site=&company=C0017733204P&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career4.successfactors.com/career?site=&company=C0017733204P&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,suntory,-1,-1,high
Surecomp,ai (browser),https://surecomp.com/careers/,https://surecomp.com/careers/,,-1,-1,high
Suunto,ai (browser),https://www.suunto.com/en-sg/About-Suunto/Company-info/Careers/,https://www.suunto.com/en-sg/About-Suunto/Company-info/Careers/,,-1,-1,high
Swire,ai (browser),https://careers.swireproperties.com/en-hk/jobs/,https://careers.swireproperties.com/en-hk/jobs/,,-1,-1,high
Swiss Re,ai (browser),https://careers.swissre.com/,https://careers.swissre.com/,,-1,-1,high
Swisslog,ai (browser),https://www.swisslog.com/en-us/careers/openings,https://www.swisslog.com/en-us/careers/openings,,-1,-1,high
Synamedia,workable (browser),https://apply.workable.com/synamedia-2/,https://apply.workable.com/synamedia-2/,synamedia,-1,-1,high
Synopsys,avature (browser),https://synopsys.avature.net/talentcommunity/ApplicationMethods?jobId=3,https://synopsys.avature.net/talentcommunity/ApplicationMethods?jobId=3,synopsys,-1,-1,high
Synpulse,ai (browser),https://jobs.synpulse.com/Jobs,https://jobs.synpulse.com/Jobs,,-1,-1,high
TBWA,ai (browser),https://sg.jobstreet.com/TBWA-jobs,https://sg.jobstreet.com/TBWA-jobs,,-1,-1,low
TNO,ai (browser),https://www.tno.nl/en/careers/,https://www.tno.nl/en/careers/,,-1,-1,low
TRL Krosaki,ai (browser),https://www.trlkrosaki.com/en/careers/opportunities,https://www.trlkrosaki.com/en/careers/opportunities,,-1,-1,high
TUV SUD,ai (browser),https://www.mycareersfuture.gov.sg/companies/tuv-sud-psb-199002667R,https://www.mycareersfuture.gov.sg/companies/tuv-sud-psb-199002667R,,-1,-1,high
TVS,ai (browser),https://www.mycareersfuture.gov.sg/companies/tvs-scs-singapore-200211131D,https://www.mycareersfuture.gov.sg/companies/tvs-scs-singapore-200211131D,,-1,-1,high
Tabreed,ai (browser),https://tabreed.ae/en/careers,https://tabreed.ae/en/careers,,-1,-1,low
Taihei,ai (browser),https://www.taihei.com.sg/careers.html,https://www.taihei.com.sg/careers.html,,-1,-1,low
Taiyo,ai (browser),https://taiyo.com.sg/careers/,https://taiyo.com.sg/careers/,,-1,-1,high
Taiyo Ink,ai (browser),https://www.taiyo-hd.co.jp/en/group/singapore1.html,https://www.taiyo-hd.co.jp/en/group/singapore1.html,,-1,-1,low
Takeda Pharmaceuticals,avature (browser),https://takeda.avature.net/TakedaTalentCommunity,https://takeda.avature.net/TakedaTalentCommunity,takedapharmaceuticals,-1,-1,high
Tanla,ai (browser),https://www.tanla.com/careers/jobs-listing,https://www.tanla.com/careers/jobs-listing,,-1,-1,high
Tata,ai (browser),https://www.tata.com/careers/jobs/joblisting,https://www.tata.com/careers/jobs/joblisting,,-1,-1,high
Tata Consultancy Services,ai (browser),https://www.tata.com/careers/jobs/joblisting,https://www.tata.com/careers/jobs/joblisting,,-1,-1,high
Tatler,ai (browser),https://tatlergroup.com/careers,https://tatlergroup.com/careers,,-1,-1,high
Taulia,successfactors (browser),https://career41.sapsf.com/career?site=&company=tauliainc&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career41.sapsf.com/career?site=&company=tauliainc&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,taulia,-1,-1,high
Tech Mahindra,ai (browser),https://careers.techmahindra.com/,https://careers.techmahindra.com/,,-1,-1,high
Technogym,ai (browser),https://careers.technogym.com/,https://careers.technogym.com/,,-1,-1,high
Tecnicas Reunidas,ai (browser),https://www.tecnicasreunidas.es/careers/,https://www.tecnicasreunidas.es/careers/,,-1,-1,high
Tecnikabel,ai (browser),https://www.tecnikabel.com/page-not-found/,https://www.tecnikabel.com/page-not-found/,,-1,-1,low
Telechips,ai (browser),https://careers.telechips.com/job_posting,https://careers.telechips.com/job_posting,,-1,-1,high
Tential,ai (browser),https://tential.com/careers-search,https://tential.com/careers-search,,-1,-1,high
Tezos,ai (browser),https://careers.tezos.com/jobs,https://careers.tezos.com/jobs,,-1,-1,high
Thai AirAsia,workday,https://airasia.wd3.myworkdayjobs.com/Careers,https://airasia.wd3.myworkdayjobs.com/Careers,airasia,168,-1,high
Thames Water,ai (browser),https://jobs.thameswater.co.uk/Search.aspx,https://jobs.thameswater.co.uk/Search.aspx,,-1,-1,high
The Baltic Exchange,successfactors (browser),https://career10.successfactors.com/careers?site=&company=SGX&clientId=jobs2web&lang=en_GB&navBarLevel=MY_PROFILE,https://career10.successfactors.com/careers?site=&company=SGX&clientId=jobs2web&lang=en_GB&navBarLevel=MY_PROFILE,thebalticexchange,-1,-1,low
Thermosafe,ai (browser),https://www.thermosafe.com/careers/,https://www.thermosafe.com/careers/,,-1,-1,low
ThinkPlace,ai (browser),https://www.thinkplaceglobal.com/careers/,https://www.thinkplaceglobal.com/careers/,,-1,-1,high
Thomas Foods International,ai (browser),https://thomasfoods.com/careers/,https://thomasfoods.com/careers/,,-1,-1,high
ThomasLloyd,ai (browser),https://www.thomas-lloyd.com/careers/open-positions,https://www.thomas-lloyd.com/careers/open-positions,,-1,-1,high
Tidewater,taleo (browser),https://phh.tbe.taleo.net/phh03/ats/careers/v2/searchResults?org=TIDETRANS&cws=40,https://phh.tbe.taleo.net/phh03/ats/careers/v2/searchResults?org=TIDETRANS&cws=40,tidewater,-1,-1,high
Tideway,ai (browser),https://www.tideway.london/our-people/,https://www.tideway.london/our-people/,,-1,-1,low
Tigermed,ai (browser),https://tigermed.zhiye.com/,https://tigermed.zhiye.com/,,-1,-1,high
Timematters,ai (browser),https://www.time-matters.com/career/,https://www.time-matters.com/career/,,-1,-1,low
Timken,ai (browser),https://careers.timken.com/,https://careers.timken.com/,,-1,-1,high
Tokio Marine,ai (browser),https://www.tokiomarine.com/sg/en/life/about-us/careers.html,https://www.tokiomarine.com/sg/en/life/about-us/careers.html,,-1,-1,low
Tokyu Land,ai (browser),https://www.tokyu-land.co.jp/recruit/,https://www.tokyu-land.co.jp/recruit/,,-1,-1,low
Tong Ren Tang,ai (browser),https://www.tongrentang.com/,https://www.tongrentang.com/,,-1,-1,low
Tony Blair Institute,workday,https://tbinstitute.wd3.myworkdayjobs.com/TBI,https://tbinstitute.wd3.myworkdayjobs.com/TBI,tbinstitute,7,-1,high
Toshiba,ai (browser),https://asia.toshiba.com/careers/,https://asia.toshiba.com/careers/,,-1,-1,low
Tosoh,ai (browser),https://www.tosohamerica.com/careers,https://www.tosohamerica.com/careers,,-1,-1,low
TotalEnergies,oracle,https://fa-eocc-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,https://fa-eocc-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,totalenergies,360,-1,high
TraceSafe,ai (browser),https://www.tracesafe.com/careers,https://www.tracesafe.com/careers,,-1,-1,low
Tracerco,ai (browser),https://tracerco.com/careers/vacancies/,https://tracerco.com/careers/vacancies/,,-1,-1,high
Trainocate,ai (browser),https://trainocate.com/sg/careers,https://trainocate.com/sg/careers,,-1,-1,low
Travel Guard,ai (browser),https://www.travelguard.com/about-us/careers,https://www.travelguard.com/about-us/careers,,-1,-1,low
Traxdata,ai (browser),https://traxretail.com/careers/,https://traxretail.com/careers/,,-1,-1,high
Traxys,ai (browser),https://www.traxys.com/careers,https://www.traxys.com/careers,,-1,-1,low
Tribal Group,ai (browser),https://www.tribalgroup.com/careers,https://www.tribalgroup.com/careers,,-1,-1,high
Trina Solar,ai (browser),https://careers.trinasolar.com/,https://careers.trinasolar.com/,,-1,-1,high
Triton International,ai (browser),https://www.tritoninternational.com/careers/open-positions,https://www.tritoninternational.com/careers/open-positions,,-1,-1,high
Trulioo,ashby (browser),https://jobs.ashbyhq.com/trulioo,https://jobs.ashbyhq.com/trulioo,trulioo,-1,-1,high
Tsui Wah,ai (browser),https://www.tsuiwah.com/index.php/en/moreinfo/jobopportunity,https://www.tsuiwah.com/index.php/en/moreinfo/jobopportunity,,-1,-1,high
Tudor Investment,greenhouse,tudorgroup,https://boards.greenhouse.io/tudorgroup,Tudor Group,4,2,high
Tunap,ai (browser),https://career.witglobal.net/de-tunap/search/?q=&locationsearch=&searchResultView=LIST&locale=de_DE,https://career.witglobal.net/de-tunap/search/?q=&locationsearch=&searchResultView=LIST&locale=de_DE,,-1,-1,high
UBS,ai (browser),https://jobs.ubs.com/TGnewUI/Search/home/Home?partnerid=25008&siteid=5012,https://jobs.ubs.com/TGnewUI/Search/home/Home?partnerid=25008&siteid=5012,,-1,-1,high
UFA,ai (browser),https://www.ufainc.com/careers,https://www.ufainc.com/careers,,-1,-1,low
UPS,ai (browser),https://www.jobs-ups.com/global/en,https://www.jobs-ups.com/global/en,,-1,-1,high
USANA,ai (browser),https://careers.usanainc.com/,https://careers.usanainc.com/,,-1,-1,high
USANA Health Sciences,ai (browser),https://careers.usanainc.com/,https://careers.usanainc.com/,,-1,-1,high
Unilever,workday,https://unilever.wd3.myworkdayjobs.com/Unilever_Experienced_Professionals,https://unilever.wd3.myworkdayjobs.com/Unilever_Experienced_Professionals,unilever,305,-1,high
Unilode,ai (browser),https://www.unilode.com/careers-list/,https://www.unilode.com/careers-list/,,-1,-1,high
Union Bulk,ai (browser),https://www.applicantstack.com/job-not-found/,https://www.applicantstack.com/job-not-found/,,-1,-1,low
University of Warwick,ai (browser),https://warwick.ac.uk/services/peopleteam/workwithus/,https://warwick.ac.uk/services/peopleteam/workwithus/,,-1,-1,high
Uzin Utz,ai (browser),https://int.uzin-utz.com/career,https://int.uzin-utz.com/career,,-1,-1,high
VSL,ai (browser),https://vsl.com/careers,https://vsl.com/careers,,-1,-1,high
Valr,ai (browser),https://valr.careers.hibob.com/,https://valr.careers.hibob.com/,,-1,-1,high
Vard,ai (browser),https://www.vard.com/about-us/careers,https://www.vard.com/about-us/careers,,-1,-1,high
Varde Partners,taleo (browser),https://varde.com/careers/,https://varde.com/careers/,vardepartners,-1,-1,high
Vecima,ai (browser),https://vecima.com/company/careers/,https://vecima.com/company/careers/,,-1,-1,high
Veka,ai (browser),https://jobs.veka.com/eng,https://jobs.veka.com/eng,,-1,-1,high
Velocity Solutions,ai (browser),https://velocity.sg/opportunities/,https://velocity.sg/opportunities/,,-1,-1,low
Veolia,ai (browser),https://jobs.veolia.com/en/search-jobs,https://jobs.veolia.com/en/search-jobs,,-1,-1,high
Verifavia,ai (browser),https://normecverifavia.com/jobs/,https://normecverifavia.com/jobs/,,-1,-1,low
Verimatrix,ai (browser),https://verimatrix.applytojob.com/apply,https://verimatrix.applytojob.com/apply,,-1,-1,high
Versuni,ai (browser),https://www.versuni.com/careers/,https://www.versuni.com/careers/,,-1,-1,high
Vertex Ventures,workday,https://msd.wd5.myworkdayjobs.com/SearchJobs,https://msd.wd5.myworkdayjobs.com/SearchJobs,msd,981,-1,high
Vertu,ai (browser),https://jobs.vertucareers.com/,https://jobs.vertucareers.com/,,-1,-1,low
Vetter Pharma,successfactors (browser),https://career5.successfactors.eu/career?career_company=Vetter&lang=en_US&company=Vetter&site=&loginFlowRequired=true&_s.crb=INPb4tnNDZPXRpenVy1Rswc7MQ2W1UlyIRtTav0UfYM%3D,https://career5.successfactors.eu/career?career_company=Vetter&lang=en_US&company=Vetter&site=&loginFlowRequired=true&_s.crb=INPb4tnNDZPXRpenVy1Rswc7MQ2W1UlyIRtTav0UfYM%3D,vetterpharma,-1,-1,high
Vimeo,ai (browser),https://vimeo.com/careers,https://vimeo.com/careers,,-1,-1,high
Virtus Health,ai (browser),https://www.virtushealth.com.au/careers-with-virtus,https://www.virtushealth.com.au/careers-with-virtus,,-1,-1,low
Vision RT,ai (browser),https://jobs.eu.lever.co/visionrt,https://jobs.eu.lever.co/visionrt,,-1,-1,low
Vistra,ai (browser),https://careers.vistra.com/,https://careers.vistra.com/,,-1,-1,high
Vitalink,ai (browser),https://careers.vitalink.us/,https://careers.vitalink.us/,,-1,-1,low
Vitasoy,ai (browser),https://www.vitasoy.com/career/,https://www.vitasoy.com/career/,,-1,-1,low
WAGO,ai (browser),https://www.wago.com/sg/careers,https://www.wago.com/sg/careers,,-1,-1,high
WBCSD,ai (browser),https://www.wbcsd.org/careers/,https://www.wbcsd.org/careers/,,-1,-1,high
Walkaroo,ai (browser),https://recruitcareers.zappyhire.com/en/walkaroo,https://recruitcareers.zappyhire.com/en/walkaroo,,-1,-1,low
Wantedly,ai (browser),https://hire.wantedly.com/careers/wantedly/career_page_all_jobs,https://hire.wantedly.com/careers/wantedly/career_page_all_jobs,,-1,-1,high
Wella,successfactors (browser),https://career55.sapsf.eu/career?site=&company=wellanethe&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career55.sapsf.eu/career?site=&company=wellanethe&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,wella,-1,-1,high
Wells Fargo,ai (browser),https://www.wellsfargo.com/about/careers/,https://www.wellsfargo.com/about/careers/,,-1,-1,high
WestRock,avature (browser),https://smurfitwestrockta.avature.net/en_US/careers,https://smurfitwestrockta.avature.net/en_US/careers,westrock,-1,-1,high
Wevo,ai (browser),https://wevo.breezy.hr/,https://wevo.breezy.hr/,,-1,-1,high
Wieland,icims (browser),https://www.wieland.com/en/career/job-vacancies/jobs,https://www.wieland.com/en/career/job-vacancies/jobs,wieland,-1,-1,high
Wilson Parking,ai (browser),https://www.wilsonparking.com.sg/join-wilson/,https://www.wilsonparking.com.sg/join-wilson/,,-1,-1,high
Wizcraft International,ai (browser),https://www.naukri.com/wizcraft-international-entertainment-jobs,https://www.naukri.com/wizcraft-international-entertainment-jobs,,-1,-1,low
World Hotels,ai (browser),https://www.wwhotels.com/career/,https://www.wwhotels.com/career/,,-1,-1,low
WorldRemit,ai (browser),https://www.linkedin.com/jobs/worldremit-jobs-worldwide,https://www.linkedin.com/jobs/worldremit-jobs-worldwide,,-1,-1,high
Worldline,successfactors (browser),https://career2.successfactors.eu/career?site=&company=Worldline&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career2.successfactors.eu/career?site=&company=Worldline&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,worldline,-1,-1,high
Worley,eightfold (browser),https://jobs.worley.com/careers,https://jobs.worley.com/careers,worley,-1,-1,high
Wynn,ai (browser),https://www.wynnresorts.com/careers,https://www.wynnresorts.com/careers,,-1,-1,high
XP Power,smartrecruiters,XPPower2,https://careers.smartrecruiters.com/XPPower2,XP Power,64,1,high
Xtralis,ai (browser),https://xtralis.com/careers_list,https://xtralis.com/careers_list,,-1,-1,low
YKK AP,successfactors (browser),https://career4.successfactors.com/career?site=&company=ykkapameri&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career4.successfactors.com/career?site=&company=ykkapameri&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,ykkap,-1,-1,high
Yokogawa,ai (browser),https://www.yokogawa.com/sg/about/careers/careers-at-yokogawa/,https://www.yokogawa.com/sg/about/careers/careers-at-yokogawa/,,-1,-1,high
Yuanta,ai (browser),https://www.yuanta.com/EN/HR,https://www.yuanta.com/EN/HR,,-1,-1,low
ZAGG,ai (browser),https://www.zagg.com/careers/,https://www.zagg.com/careers/,,-1,-1,high
Zedra,ai (browser),https://www.zedra.com/careers/,https://www.zedra.com/careers/,,-1,-1,high
Zenitel,ai (browser),https://www.zenitel.com/careers,https://www.zenitel.com/careers,,-1,-1,high
Zenlayer,ai (browser),https://www.zenlayer.com/careers/,https://www.zenlayer.com/careers/,,-1,-1,high
Zinus,ai (browser),https://sg.jobstreet.com/Zinus-jobs,https://sg.jobstreet.com/Zinus-jobs,,-1,-1,low
Zinzino,ai (browser),https://career.zinzino.com/,https://career.zinzino.com/,,-1,-1,high
iClick Interactive,ai (browser),https://www.iclick.dev/jobs,https://www.iclick.dev/jobs,,-1,-1,low
parkrun,ai (browser),https://www.parkrun.com/about/the-organisation/careers/,https://www.parkrun.com/about/the-organisation/careers/,,-1,-1,low
Becton Dickinson,workday,https://bdx.wd1.myworkdayjobs.com/EXTERNAL_CAREER_SITE_USA,https://bdx.wd1.myworkdayjobs.com/EXTERNAL_CAREER_SITE_USA,bdx,506,-1,high
Toyota Tsusho,ai (browser),https://www.ttsystems.com/careerinformation,https://www.ttsystems.com/careerinformation,,-1,-1,low
Creative Technology,ai (browser),https://sg.creative.com/corporate/careers,https://sg.creative.com/corporate/careers,,-1,-1,high
BNP Paribas,ai (browser),https://bnpparibas.tal.net/candidate,https://bnpparibas.tal.net/candidate,,-1,-1,high
China Petroleum,ai (browser),https://www.spc.com.sg/career/job-opportunities/,https://www.spc.com.sg/career/job-opportunities/,,-1,-1,low
Sun Life,workday,https://sunlife.wd3.myworkdayjobs.com/Experienced-Jobs,https://sunlife.wd3.myworkdayjobs.com/Experienced-Jobs,sunlife,332,-1,high
Sumitomo Electric,ai (browser),https://sumitomoelectric.com/careers/job-opportunities,https://sumitomoelectric.com/careers/job-opportunities,,-1,-1,high
Nippon Steel,ai (browser),https://global.nssol.nipponsteel.com/sg/career.html,https://global.nssol.nipponsteel.com/sg/career.html,,-1,-1,low
Charles River,ai (browser),https://careers.criver.com/,https://careers.criver.com/,,-1,-1,high
Asia Infrastructure Solutions,ai (browser),https://www.asiainfrasolutions.com/join-ais/,https://www.asiainfrasolutions.com/join-ais/,,-1,-1,low
Jacobi Carbons,ai (browser),https://www.jacobi.net/careers/,https://www.jacobi.net/careers/,,-1,-1,high
Frontier Management,ai (browser),https://www.frontier-mgmt-recruit.com/eng/,https://www.frontier-mgmt-recruit.com/eng/,,-1,-1,low
China Energy Engineering Group,ai (browser),https://www.mycareersfuture.gov.sg/companies/china-energy-engineering-group-shanxi-electric-power-engineering-co-T20FC0038L,https://www.mycareersfuture.gov.sg/companies/china-energy-engineering-group-shanxi-electric-power-engineering-co-T20FC0038L,,-1,-1,low
TVS Motor,ai (browser),https://www.tvsmotor.com/about-us/careers/overview,https://www.tvsmotor.com/about-us/careers/overview,,-1,-1,high
Samyang Foods,ai (browser),https://www.samyang.com/en/careers/job-introduction/list,https://www.samyang.com/en/careers/job-introduction/list,,-1,-1,medium
Dow Jones,ai (browser),https://dowjones.jobs/sgp/jobs/,https://dowjones.jobs/sgp/jobs/,,-1,-1,high
Cardinal Health,ai (browser),https://jobs.cardinalhealth.com/search/searchjobs,https://jobs.cardinalhealth.com/search/searchjobs,,-1,-1,high
LNG Japan,ai (browser),https://careers.slng.com.sg/,https://careers.slng.com.sg/,,-1,-1,low
Klumpp Coatings,ai (browser),https://de.linkedin.com/company/klumpp-coatings,https://de.linkedin.com/company/klumpp-coatings,,-1,-1,low
Tokyo Stock Exchange,ai (browser),https://www.jpx.co.jp/english/corporate/about-jpx/recruit/index.html,https://www.jpx.co.jp/english/corporate/about-jpx/recruit/index.html,,-1,-1,high
Helix Robotics Solutions,ai (browser),https://helixesg.com/job-search/,https://helixesg.com/job-search/,,-1,-1,low
Smartd Technologies,ai (browser),https://smartd.tech/careers/,https://smartd.tech/careers/,,-1,-1,low
Sumitomo Mitsui Banking Corporation,successfactors (browser),https://career8.successfactors.com/career?site=&company=smbcP2&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career8.successfactors.com/career?site=&company=smbcP2&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,sumitomomitsuibankingcorporation,-1,-1,high
Swiss Aviation Software,ai (browser),https://swissas.teamtailor.com/jobs,https://swissas.teamtailor.com/jobs,,-1,-1,high
Korea Investment Corporation,ai (browser),https://www.kic.kr/en/careers/recruit,https://www.kic.kr/en/careers/recruit,,-1,-1,high
Taiyo Kogyo,ai (browser),https://taiyo.com.sg/careers/,https://taiyo.com.sg/careers/,,-1,-1,low
Tyco International,smartrecruiters,Tyco,https://careers.smartrecruiters.com/Tyco,Tyco,12,0,low
Teledyne FLIR,workday,https://flir.wd1.myworkdayjobs.com/flircareers,https://flir.wd1.myworkdayjobs.com/flircareers,flir,650,-1,high
Vicon Industries,ai (browser),https://vicon-security.com/,https://vicon-security.com/,,-1,-1,low
Ewise Systems,ai (browser),https://wise.jobs/,https://wise.jobs/,,-1,-1,low
Flight Safety Foundation,ai (browser),https://flightsafety.org/foundation/work-with-us/,https://flightsafety.org/foundation/work-with-us/,,-1,-1,low
Joint Commission Resources,icims (browser),https://careers-jointcommission.icims.com/jobs/intro,https://careers-jointcommission.icims.com/jobs/intro,jointcommissionresources,-1,-1,high
China Railway Tunnel Group,ai (browser),https://www.mycareersfuture.gov.sg/companies/china-railway-tunnel-group-co-T13FC0140G,https://www.mycareersfuture.gov.sg/companies/china-railway-tunnel-group-co-T13FC0140G,,-1,-1,low
Theon Therapeutics,ai (browser),https://teontherapeutics.com/careers/,https://teontherapeutics.com/careers/,,-1,-1,low
General Reinsurance,ai (browser),https://www.genre.com/int/careers,https://www.genre.com/int/careers,,-1,-1,low
Uniplas Corporation,ai (browser),https://sg.jobstreet.com/,https://sg.jobstreet.com/,,-1,-1,low
Jangho Group,ai (browser),http://en.jangho.com/TalentRecruitment/,http://en.jangho.com/TalentRecruitment/,,-1,-1,high
Shanghai Geoharbour Construction Group,ai (browser),https://www.geoharbour.com/en/index.php/Job,https://www.geoharbour.com/en/index.php/Job,,-1,-1,high
Neovia Logistics,ai (browser),https://jobs.neovialogistics.com/content/apac/?locale=en_US,https://jobs.neovialogistics.com/content/apac/?locale=en_US,,-1,-1,high
Snap Group,ai (browser),https://careers.snap.com/jobs,https://careers.snap.com/jobs,,-1,-1,high
Infinite Convergence Solutions,ai (browser),https://www.infinite-convergence.com/Job-DOS_C,https://www.infinite-convergence.com/Job-DOS_C,,-1,-1,high
Sky Perfect JSAT,ai (browser),https://en.skyperfectjsat.space/recruit,https://en.skyperfectjsat.space/recruit,,-1,-1,high
Seal Dynamics,ai (browser),https://myjobs.adp.com/heico/cx/,https://myjobs.adp.com/heico/cx/,,-1,-1,high
Arab Banking Corporation,taleo (browser),https://arabbank.taleo.net/careersection/ab_external/,https://arabbank.taleo.net/careersection/ab_external/,arabbankingcorporation,-1,-1,low
Oxalis Chemicals,ai (browser),https://www.oxachem.com/en/jobs,https://www.oxachem.com/en/jobs,,-1,-1,low
Banque Pictet,successfactors (browser),https://career5.successfactors.eu/career?company=banquepict,https://career5.successfactors.eu/career?company=banquepict,banquepictet,-1,-1,high
MB Automation,ai (browser),https://my.jobstreet.com/Mb-Automation-(Malaysia)-jobs,https://my.jobstreet.com/Mb-Automation-(Malaysia)-jobs,,-1,-1,low
Jain International Foods,ai (browser),https://www.jainfarmfresh.com/careers-global-opportunities,https://www.jainfarmfresh.com/careers-global-opportunities,,-1,-1,low
Association of International Accountants,ai (browser),https://mycareer.aicpa-cima.com/,https://mycareer.aicpa-cima.com/,,-1,-1,high
ValuePoint Techsol,ai (browser),https://www.valuepointsystems.com/career/,https://www.valuepointsystems.com/career/,,-1,-1,low
United Bible Societies,workday,https://wycliffe.wd1.myworkdayjobs.com/SIL_Careers,https://wycliffe.wd1.myworkdayjobs.com/SIL_Careers,wycliffe,16,-1,high
Taiyo Electric,ai (browser),https://taiyo.com.sg/careers/,https://taiyo.com.sg/careers/,,-1,-1,low
Louis Delius,ai (browser),https://sg.linkedin.com/jobs/louis-dreyfus-company-jobs,https://sg.linkedin.com/jobs/louis-dreyfus-company-jobs,,-1,-1,low
Matex Lab,ai (browser),https://www.mycareersfuture.gov.sg/companies/matex-holdings-201504475H,https://www.mycareersfuture.gov.sg/companies/matex-holdings-201504475H,,-1,-1,high
PT Surveyor Indonesia,ai (browser),https://rekrutmen.ptsi.co.id/,https://rekrutmen.ptsi.co.id/,,-1,-1,high
Corio Generation,ai (browser),https://www.linkedin.com/jobs/search/?keywords=Corio%20Generation,https://www.linkedin.com/jobs/search/?keywords=Corio%20Generation,,-1,-1,low
LS Electric,ai (browser),https://www.ls-electric.com/careers/,https://www.ls-electric.com/careers/,,-1,-1,low
Silversea Cruises,ai (browser),https://crewcareer.silversea.com/,https://crewcareer.silversea.com/,,-1,-1,high
